x,exp(x),Taylor,Cheby,sin(x),Taylor,Cheby,cos(x),Taylor,Cheby,tan(x),Taylor,Cheby,asin(x),Taylor,Cheby,acos(x),Taylor,Cheby,atan(x),Taylor,Cheby,csc(x + 2),Taylor,Cheby,sec(x),Taylor,Cheby,cot(x + 2),Taylor,Cheby,acsc(x + 2),Taylor,Cheby,asec(x + 2),Taylor,Cheby,acot(x + 2),Taylor,Cheby
-0.94,0.3906278354,0.3906141594,0.3906279962,-0.8075581004,-0.807556534,-0.8075581124,0.589788025,0.5897730542,0.5897881882,-1.369234481,-1.349712406,-1.369649389,-1.222630306,-1.162423361,-1.248874733,2.793426632,2.733219688,2.81967106,-0.7544801838,-0.7172798148,-0.7545627075,1.146321678,1.042559883,1.16836718,1.695524422,1.662903334,1.696445102,0.560404665,0.6596758174,0.5384366279,1.232725383,1.160061226,1.263279858,0.3380709436,0.4107351007,0.3075164692,1.510868172,1.507003631,1.510922671
-0.938,0.3914098728,0.3913964252,0.3914100403,-0.80637691,-0.8063753733,-0.8063769222,0.5914019606,0.5913872421,0.5914021302,-1.363500569,-1.344394466,-1.363918987,-1.21681476,-1.158530138,-1.241964718,2.787611087,2.729326465,2.812761045,-0.7534173268,-0.716859354,-0.753501589,1.145040596,1.042940041,1.168243065,1.690897337,1.658903261,1.691845962,0.5577794971,0.6554735987,0.5346567087,1.22740887,1.156915224,1.257073714,0.3433874565,0.4138811031,0.3137226131,1.508875587,1.505086316,1.508931811
-0.936,0.3921934759,0.3921802532,0.3921936494,-0.8051924941,-0.8051909866,-0.8051925065,0.5930135305,0.5929990606,0.593013706,-1.357797846,-1.339099416,-1.358218546,-1.211089327,-1.154651065,-1.235139796,2.781885654,2.725447392,2.805936123,-0.7523523464,-0.7164271667,-0.7524380991,1.143766945,1.043304571,1.168053658,1.686302164,1.654923857,1.687275865,0.5551601796,0.6512988526,0.5309551216,1.222189813,1.153785437,1.250946243,0.3486065137,0.4170108895,0.3198500843,1.506883494,1.503168203,1.506941274
-0.934,0.3929786478,0.3929656468,0.3929788269,-0.8040048575,-0.8040033786,-0.8040048699,0.5946227284,0.5946085034,0.5946229093,-1.35212601,-1.333827115,-1.352547827,-1.205449765,-1.150786044,-1.228398723,2.776246092,2.721582371,2.799195049,-0.7512852385,-0.7159833695,-0.7513722429,1.142500689,1.043653708,1.167800752,1.681738609,1.650965017,1.682734619,0.5525466723,0.6471512903,0.5273300062,1.21706382,1.150671768,1.244896453,0.3537325068,0.4201245593,0.3258998734,1.504891909,1.501249325,1.50495108
-0.932,0.3937653915,0.393752609,0.3937655757,-0.8028140048,-0.8028125542,-0.8028140173,0.5962295478,0.5962155641,0.5962297336,-1.346484769,-1.328577421,-1.346906596,-1.199892149,-1.146934979,-1.221740268,2.770688476,2.717731306,2.792536595,-0.7502159992,-0.7155280781,-0.7503040253,1.141241794,1.043987686,1.167486116,1.677206377,1.647026637,1.678222034,0.549938935,0.6430306253,0.5237795295,1.212026825,1.147574116,1.238923365,0.3587695013,0.4232222112,0.3318729619,1.502900848,1.499329717,1.502961251
-0.93,0.3945537104,0.3945411431,0.3945538992,-0.8016199409,-0.801618518,-0.8016199535,0.5978339823,0.5978202363,0.5978341726,-1.340873829,-1.323350195,-1.341294618,-1.194412844,-1.143097774,-1.215163214,2.765209171,2.713894101,2.785959541,-0.7491446246,-0.7150614066,-0.7492334509,1.139990225,1.044306736,1.167111489,1.672705182,1.643108615,1.673737923,0.5473369277,0.6389365739,0.5203018851,1.207075057,1.144492383,1.233026005,0.3637212696,0.4263039435,0.3377703215,1.500910325,1.497409413,1.500971807
-0.928,0.3953436074,0.3953312522,0.3953438004,-0.8004226705,-0.8004212748,-0.8004226831,0.5994360254,0.5994225136,0.5994362197,-1.335292903,-1.318145295,-1.335711663,-1.189008473,-1.139274332,-1.208666357,2.759804799,2.710070659,2.779462684,-0.7480711108,-0.7145834683,-0.7481605244,1.138745948,1.044611088,1.166678585,1.668234737,1.639210847,1.669282096,0.544740611,0.6348688545,0.516895293,1.202205007,1.141426473,1.227203412,0.3685913198,0.4293698539,0.3435929147,1.498920357,1.495488446,1.49898277
-0.926,0.3961350859,0.3961229395,0.3961352826,-0.7992221984,-0.7992208295,-0.799222211,0.6010356708,0.6010223897,0.6010358687,-1.329741706,-1.312962585,-1.3301575,-1.183675889,-1.135464559,-1.202248507,2.754472216,2.706260886,2.773044833,-0.7469954537,-0.7140943749,-0.7470852501,1.137508929,1.044900968,1.166189093,1.66379476,1.63533323,1.664854368,0.5421499453,0.6308271885,0.513558,1.197413405,1.138376287,1.221454632,0.3733829215,0.4324200395,0.3493416947,1.496930959,1.493566851,1.496994159
-0.924,0.3969281488,0.3969162083,0.3969283489,-0.7980185294,-0.7980171869,-0.7980185419,0.6026329121,0.6026198581,0.602633113,-1.324219958,-1.307801925,-1.3246319,-1.178412162,-1.131668361,-1.195908484,2.749208488,2.702464687,2.766704811,-0.7459176496,-0.7135942373,-0.7460076322,1.136279135,1.0451766,1.165644676,1.659384975,1.631475664,1.660454553,0.5395648917,0.6268112995,0.5102882787,1.192697199,1.13534173,1.215778721,0.3780991279,0.4354545967,0.3550176054,1.494942147,1.491644659,1.495005996
-0.922,0.3977227995,0.3977110618,0.3977230024,-0.7968116683,-0.7968103517,-0.7968116808,0.6042277428,0.6042149127,0.6042279465,-1.31872738,-1.302663179,-1.319134637,-1.173214549,-1.127885643,-1.189645125,2.744010876,2.69868197,2.760441452,-0.7448376944,-0.713083165,-0.7449276748,1.135056533,1.045438207,1.16504697,1.655005107,1.627638046,1.656082466,0.5369854114,0.6228209137,0.5070844275,1.188053531,1.132322705,1.210174745,0.3827427953,0.4384736216,0.3606215816,1.492953936,1.489721906,1.493018302
